budget,id,popularity,revenue,title,vote_average,vote_count,genre_ids,genre_names,btc_name,btc_id
0,55761,1e-06,0,Vääpeli Körmy ja etelän hetelmät,3.0,3,,,Vääpeli Körmy - Collection,148320
0,57536,0.087917,0,"Bicicleta, Cullera, Poma",8.0,2,99,Documentary,,
0,56272,4.118699,10,Elektra Luxx,4.7,49,28|35|18,Action|Comedy|Drama,Elektra Luxx Collection,86668
0,13378,5.512528,0,Mickey's Twice Upon a Christmas,7.1,58,16|10751,Animation|Family,Mickey's Upon a Christmas Collection,282246
4000000,36784,4.443755,0,Stricken,5.8,19,18,Drama,,
0,112422,0.80354,0,Net Worth,5.5,3,18,Drama,,
0,64566,1.131682,0,Cinema Verite,6.0,16,18,Drama,,
0,50069,0.047875,1131688,Yoo Hoo Mrs Goldberg,5.0,1,99,Documentary,,
55000000,58224,15.214342,187361754,Mr. Popper's Penguins,5.7,775,35|10751,Comedy|Family,,
20000000,52449,7.310686,216197492,Bad Teacher,5.4,1634,35,Comedy,,
0,169788,0.079382,0,Wives and Lovers,8.0,1,,,,
20000000,35688,2.576815,60072596,Why Did I Get Married Too?,6.1,29,35|10749,Comedy|Romance,Why Did I Get Married Collection,143588
0,89158,0.164909,0,The President's Lady,7.8,4,18,Drama,,
0,148675,0.01209,0,Suez,0.0,0,18|36|10749,Drama|History|Romance,,
0,131504,0.123823,0,Meet Me in Las Vegas,5.0,1,10749|35,Romance|Comedy,,
0,80941,0.128616,0,Two Girls and a Sailor,4.5,3,35|10749,Comedy|Romance,,
0,74088,0.666219,0,Papa's Delicate Condition,6.0,1,35,Comedy,,
0,94241,0.206076,0,Sundown,4.8,2,18|10752,Drama|War,,
0,45239,0.358537,0,Storm Center,7.0,1,18,Drama,,
195000000,38356,4.503505,1123746996,Transformers: Dark of the Moon,6.1,3351,28|878|12,Action|Science Fiction|Adventure,Transformers Collection,8650
30000000,59861,10.778028,36160375,Larry Crowne,5.7,369,35|10749|18,Comedy|Romance|Drama,,
0,57771,0.507532,0,Score: A Hockey Musical,7.0,1,35|10402,Comedy|Music,,
49900000,38319,5.67375,26121638,Your Highness,5.2,511,35,Comedy,,
0,291164,0.662077,0,Hand Gun,6.0,1,80|28|53,Crime|Action|Thriller,,
500000,47386,2.554659,0,YellowBrickRoad,4.9,54,27|53,Horror|Thriller,,
0,97831,0.207351,0,Once Is Not Enough,6.7,3,18|10749,Drama|Romance,,
0,175035,0.948344,0,When Ladies Meet,4.8,2,35|10749,Comedy|Romance,,
0,43188,0.080581,0,The Pride of St. Louis,7.0,1,18,Drama,,
0,95854,0.382382,0,The Prizefighter and the Lady,2.5,2,10749|80,Romance|Crime,,
0,80086,0.525543,0,The Son of Monte Cristo,7.0,1,28|12,Action|Adventure,,
0,126777,0.142013,0,If I Were King,7.0,1,12|36,Adventure|History,,
20000000,60062,2.321394,14166853,Judy Moody and the Not Bummer Summer,5.1,14,35|10751,Comedy|Family,,
5000000,14552,7.979102,0,"Have Dreams, Will Travel",7.8,12,18|10749,Drama|Romance,,
2000000,59111,0.812938,0,Kalamity,5.0,2,9648|53,Mystery|Thriller,,
2000000,44991,0.776951,0,The Four-Faced Liar,4.9,18,35|18|10749,Comedy|Drama|Romance,,
0,330152,0.076471,0,A Lamp In The Dark: The Untold History of the Bible,3.3,2,99,Documentary,,
0,108213,0.124659,0,King of Jazz,2.7,3,10402|16,Music|Animation,,
0,107973,0.947421,0,The Dolly Sisters,3.5,2,10749|10402,Romance|Music,,
0,64854,3.27105,0,Seconds Apart,5.6,40,27|53,Horror|Thriller,,
0,62382,0.049776,0,The Mattei Affair,6.2,10,80|18|10769|36|53,Crime|Drama|Foreign|History|Thriller,,
0,128042,0.803265,0,The Scenic Route,5.4,5,18,Drama,,
0,18928,1.29166,0,"Run, Man, Run",5.1,8,28|37,Action|Western,Trilogía Sollima,353754
0,429876,0.037655,0,Brushfires,5.0,1,18,Drama,,
0,55754,0.107327,0,Vääpeli Körmy ja vetenalaiset vehkeet,3.7,3,,,Vääpeli Körmy - Collection,148320
0,61033,0.137612,0,Armless,3.0,1,35,Comedy,,
0,23190,2.005717,0,Life After People,6.9,24,10770|99,TV Movie|Documentary,,
0,47975,0.073602,0,The Spaghetti West,6.5,2,99,Documentary,,
0,65034,3.363008,0,Too Big to Fail,6.9,53,18,Drama,,
0,61546,0.743953,0,The Bishop Murder Case,3.6,4,9648,Mystery,Philo Vance Collection,281097
0,125233,0.578154,0,An Unexpected Love,6.3,4,18|10770,Drama|TV Movie,,
1000000,85430,0.479002,0,Girl Play,5.6,5,35,Comedy,,
0,148314,0.071764,0,Pekko ja Unissakävelijä,5.5,2,,,Pekko aikamiespoika Collection,148315
0,55502,0.120108,0,The Pelican Man,5.5,2,,,,
0,32934,0.108385,0,Train of Shadows,7.7,3,18,Drama,,
0,1736,1.116079,0,Shoppen,5.9,8,35|18,Comedy|Drama,,
0,91150,0.314355,0,Apart from You,6.6,5,18,Drama,,
0,126516,0.342271,0,Every-Night Dreams,7.4,5,18,Drama,,
0,64350,0.520346,0,Living with Wolves,7.1,6,99,Documentary,,
0,18888,0.003013,0,Meat Love,7.3,10,35|18|14,Comedy|Drama|Fantasy,,
0,44439,0.038661,0,Lazybones,5.0,1,28|10752|10749|18|35,Action|War|Romance|Drama|Comedy,,
0,288108,0.002353,0,Film ist. 7-12,0.0,0,99,Documentary,,
0,18125,1.662354,0,"Rita, Sue and Bob Too",5.9,18,18|35,Drama|Comedy,,
0,42368,0.308677,0,For Heaven's Sake,5.8,5,10749|35|28,Romance|Comedy|Action,,
0,42150,0.576493,0,Three Brothers,6.2,8,18,Drama,,
0,289010,0.043028,0,Die Frau des Frisörs,8.0,1,18,Drama,,
0,366044,0.294095,0,Human Failure,0.0,0,99,Documentary,,
0,147846,0.070496,0,The Letter,5.0,1,18,Drama,,
0,27358,0.110371,0,Monsturd,4.3,3,27|878,Horror|Science Fiction,,
32000000,22907,7.000421,69055695,Takers,6.1,399,28|80|18|53,Action|Crime|Drama|Thriller,,
0,53256,4.898882,2611555,Three,6.3,31,10749|18|35,Romance|Drama|Comedy,,
0,59065,2.005383,0,Route Irish,6.5,21,18,Drama,,
0,41593,0.35975,0,"Quo vadis, baby?",6.3,10,,,,
0,12840,1.692026,0,The Man of My Life,6.6,9,18|35|10749,Drama|Comedy|Romance,,
0,169842,0.409037,0,The Squall,0.0,0,18,Drama,,
0,55756,0.001021,0,Sergeant Körmy and the Marshall's Stick,3.3,4,,,Vääpeli Körmy - Collection,148320
0,55759,0.072329,0,Vääpeli Körmy ja kahtesti laukeava,4.5,2,35,Comedy,Vääpeli Körmy - Collection,148320
0,114514,7e-06,0,Who Are the DeBolts? And Where Did They Get Nineteen Kids?,0.0,0,99,Documentary,,
0,126517,0.62533,0,Street Without End,7.3,3,18,Drama,,
0,12513,1.560053,0,Marie-Jo and Her 2 Lovers,5.7,3,18,Drama,,
0,73884,0.392253,0,My Life as McDull,5.9,7,16|18|35,Animation|Drama|Comedy,McDull Collection,120927
0,32893,0.56422,0,Broken Windows,4.2,3,18,Drama,,
1000000,60302,1.614276,0,"Cougars, Inc.",5.3,20,35|18,Comedy|Drama,,
0,52605,1.307499,0,Strapped,6.1,17,18,Drama,,
80000000,38317,11.341084,169852759,Zookeeper,5.3,509,35|10749|10751,Comedy|Romance|Family,,
35000000,51540,9.856955,117000000,Horrible Bosses,6.4,2341,35|80,Comedy|Crime,Horrible Bosses Collection,280588
425000,41360,2.25904,0,Hunter Prey,5.4,42,878|53,Science Fiction|Thriller,,
0,65509,0.006019,0,See This Movie,0.0,0,35|18,Comedy|Drama,,
200000000,49013,13.693002,559852396,Cars 2,5.8,2088,16|10751|12|35,Animation|Family|Adventure|Comedy,Cars Collection,87118
0,96394,1.641172,0,King and Country,6.7,16,10752|18,War|Drama,,
0,64158,7.938968,0,Guns at Batasi,7.2,9,28|18|10752,Action|Drama|War,,
0,25867,1.248411,0,De Dana Dan,4.7,17,28|35|10769,Action|Comedy|Foreign,,
0,58257,1.276455,0,Savage Messiah,6.4,11,18,Drama,,
0,72449,0.447201,0,The Carey Treatment,7.7,3,80|9648|53,Crime|Mystery|Thriller,,
0,63197,2.770306,0,Megan is Missing,5.4,63,18|27|9648|53,Drama|Horror|Mystery|Thriller,,
7000000,66113,3.660025,0,In Her Skin,6.3,35,18|53,Drama|Thriller,,
0,52239,1.123125,0,Possessed,5.6,7,18|10749,Drama|Romance,,
2100,30645,0.689076,0,Mondo Trasho,5.6,11,35,Comedy,,
0,45215,0.458247,0,Swamp Water,5.4,11,80|18|9648|53,Crime|Drama|Mystery|Thriller,,
337,108923,0.76593,551,The Mysterious Lady,7.5,6,12|18,Adventure|Drama,,
10000000,45657,5.727987,498974,The Ward,5.8,334,27|53,Horror|Thriller,,
0,48627,0.74029,0,Room for One More,4.8,8,35|10751,Comedy|Family,,
0,41339,0.464271,0,Tapped,6.0,8,99,Documentary,,
0,63144,1.373641,429766,Page One: Inside the New York Times,7.1,20,99,Documentary,,
0,109258,0.457335,0,Bright Victory,7.0,2,18|10752,Drama|War,,
0,109251,0.217476,0,The Promise,6.0,1,18|10749,Drama|Romance,,
0,29577,0.20228,0,On the Riviera,7.2,3,35|10402|10749,Comedy|Music|Romance,,
0,83989,0.348543,0,In Old Arizona,4.2,5,28|37,Action|Western,,
0,24792,1.19675,0,Between the Folds,7.3,9,99|10751,Documentary|Family,,
2500000,36663,0.035294,0,Dreamkiller,5.0,1,9648|53,Mystery|Thriller,,
0,44990,1.10475,0,Breaking Upwards,5.7,13,35|10749,Comedy|Romance,,
0,26699,0.494331,0,The Doorway to Hell,4.7,5,80,Crime,,
0,45014,1.22775,0,Anton Chekhov's The Duel,7.4,5,18,Drama,,
3500000,20055,1.668857,0,The Betrayed,5.3,11,80|18|9648|53,Crime|Drama|Mystery|Thriller,,
0,61537,14.649159,0,Burn Notice: The Fall of Sam Axe,6.8,40,35|80|18|9648|53,Comedy|Crime|Drama|Mystery|Thriller,,
0,19434,0.670724,0,Murder in Coweta County,4.5,3,10770|18,TV Movie|Drama,,
0,37560,0.619492,0,Door-to-Door Maniac,6.3,3,80|53,Crime|Thriller,,
0,57965,0.941648,0,Red Like the Sky,7.3,10,,,,
0,86262,0.260593,0,Like You Know It All,6.0,6,18,Drama,,
0,39840,1.498166,0,"If I Want to Whistle, I Whistle",6.4,16,18,Drama,,
0,37832,1.744295,0,Mammuth,5.9,35,35,Comedy,,
0,61814,0.20225,0,Gilles' Wife,5.0,1,18,Drama,,
0,52188,0.209595,0,The Waiting Room,6.8,3,18,Drama,,
0,45690,0.732605,0,I Am Curious (Blue),5.5,12,18|10769,Drama|Foreign,I Am Curious Collection,261057
0,80294,0.748643,0,Suspicious River,6.0,2,18,Drama,,
0,12432,1.881755,0,A Perfect Day,6.6,19,10749|18,Romance|Drama,,
0,1482,0.529245,0,Laws of Gravity,6.8,4,28|18,Action|Drama,,
2100000,40047,2.034144,0,Elvis,6.4,15,18|10402|10770,Drama|Music|TV Movie,,
0,98060,0.072409,0,Time Stood Still,5.5,2,99|18,Documentary|Drama,,
0,63297,1.023577,0,200 MPH,3.7,13,28|53,Action|Thriller,,
0,68200,0.718842,0,Hot Coffee,7.5,19,99,Documentary,,
0,94725,0.83296,0,To Sleep with Anger,5.6,7,18,Drama,,
0,95482,1.368056,0,Green Fish,6.8,17,18|28|53|80|10769,Drama|Action|Thriller|Crime|Foreign,,
0,67236,0.611037,0,Tiresia,5.6,5,18,Drama,,
0,262296,0.25,0,Acadia Acadia?!?,0.0,0,99,Documentary,,
0,288153,1.3e-05,0,Killing Auntie,0.0,0,35|80|53|18|27,Comedy|Crime|Thriller|Drama|Horror,,
0,35954,1.022576,0,Cornered,4.1,12,18|53,Drama|Thriller,,
0,42516,0.624965,0,Love,6.4,7,18|10769,Drama|Foreign,,
0,32691,2.291103,0,Nouvelle Vague,5.9,7,18,Drama,,
0,54690,0.805995,0,Virgin Stripped Bare by Her Bachelors,7.1,7,10749|18,Romance|Drama,,
0,37189,0.478024,0,Four Adventures of Reinette and Mirabelle,6.0,7,35|18|10749,Comedy|Drama|Romance,,
0,177697,0.75515,0,Hangtime,6.0,1,18,Drama,,
0,24189,1.116154,0,The Missing Star,6.6,8,,,,
0,96105,0.001021,0,Bikini Summer,4.5,2,35,Comedy,Bikini Summer Collection,362047
0,109048,0.842766,0,Transistor Love Story,6.7,7,10402|35|18|10749,Music|Comedy|Drama|Romance,,
0,21959,1.445941,0,Mushi-Shi: The Movie,6.0,9,18|878|10769,Drama|Science Fiction|Foreign,,
0,68029,1.387143,0,Double Dhamaal,4.4,7,35|10769,Comedy|Foreign,Dhamaal Collection,142021
0,60897,1.785932,0,"Happiness Is a Warm Blanket, Charlie Brown",6.5,16,16|35|10751,Animation|Comedy|Family,,
4090000,67109,1.932489,18035000,Delhi Belly,7.0,39,28|35|10769,Action|Comedy|Foreign,,
0,193065,0.001177,0,Ballerina,0.0,0,,,,
0,73340,0.002353,0,Heir To An Execution,0.0,0,99,Documentary,,
0,38645,1.319694,0,And Then Came Lola,6.0,14,35|18,Comedy|Drama,,
300000,49594,0.535184,0,Snowblind,4.6,5,37,Western,,
0,118116,0.018925,0,Welcome to Farewell-Gutmann,0.0,0,,,,
0,295560,1.036699,0,Clint Eastwood: Out of the Shadows,8.5,2,99,Documentary,,
0,44480,1.008346,0,Education for Death,7.1,20,16,Animation,,
0,64780,0.111765,0,Upside Down: The Creation Records Story,7.2,3,99|10402|10769,Documentary|Music|Foreign,,
0,71982,0.780833,0,Streets of Laredo,3.0,2,18|37,Drama|Western,Lonesome Dove Collection,151861
0,84922,1.352467,0,Mahler,5.7,11,18|10402,Drama|Music,,
20000000,59860,8.34835,17425000,Monte Carlo,6.0,611,12|35|10749,Adventure|Comedy|Romance,,
1000000,55895,0.375211,0,Monogamy,3.5,2,18|10749,Drama|Romance,,
0,4641,3.627385,0,Read It and Weep,5.3,44,35|18|10751|10770,Comedy|Drama|Family|TV Movie,,
0,16900,1.142239,0,Truth In 24,6.6,8,99,Documentary,Truth in 24 Collection,118474
0,66195,5.935839,14870,The Perfect Host,6.2,136,35|53|80,Comedy|Thriller|Crime,,
125000000,12445,24.990737,1342000000,Harry Potter and the Deathly Hallows: Part 2,7.9,6141,10751|14|12,Family|Fantasy|Adventure,Harry Potter Collection,1241
0,65058,1.686871,223959,Conan O'Brien Can't Stop,6.2,39,99,Documentary,,
15000000,64690,15.388875,78054825,Drive,7.4,3832,18|28|53|80,Drama|Action|Thriller|Crime,,
0,53404,2.440568,0,Love Crime,6.4,29,53|80|9648,Thriller|Crime|Mystery,,
0,60899,1.16503,0,Brink of Life,6.6,20,18,Drama,,
0,33765,0.720133,0,A Kind of Loving,7.9,12,18|10749,Drama|Romance,,
134005,58882,2.003832,1332231,Snow Flower and the Secret Fan,5.3,22,18|36,Drama|History,,
140000000,1771,19.323582,370569774,Captain America: The First Avenger,6.6,7174,28|12|878,Action|Adventure|Science Fiction,Captain America Collection,131295
0,27984,1.69302,0,Far from Home,4.4,7,53,Thriller,,
0,41872,0.823208,0,Girls in Prison,4.4,5,10770|35|18|53,TV Movie|Comedy|Drama|Thriller,,
50000000,50646,10.246173,142851197,"Crazy, Stupid, Love.",7.0,2522,35|18|10749,Comedy|Drama|Romance,,
0,80613,0.511066,0,"Eversmile, New Jersey",5.5,2,10749|35|18,Romance|Comedy|Drama,,
0,72447,0.726415,0,The Last Run,7.6,4,28|18|80,Action|Drama|Crime,,
0,134168,0.367819,0,Trio,7.5,2,18,Drama,,
0,100010,0.769266,0,Flight Command,6.0,1,18|10752,Drama|War,,
0,142876,0.442155,0,Cheers For Miss Bishop,6.5,2,35|18,Comedy|Drama,,
0,115425,0.201046,0,The Buccaneer,8.0,2,12|18|28|36|10749,Adventure|Drama|Action|History|Romance,,
15000000,51828,11.239012,59389433,One Day,7.0,1006,18|10749,Drama|Romance,,
0,62522,1.658429,0,35 and Ticking,5.3,10,10749|35,Romance|Comedy,,
0,63287,3.248042,0,The Poker House,6.1,47,18,Drama,,
0,27588,4.458372,0,Forget Me Not,5.0,66,18|27|10749,Drama|Horror|Romance,,
0,404479,0.001177,0,Car Bpnus,0.0,0,99,Documentary,,
0,74946,0.731121,0,Feast of All Saints,4.4,4,10749|18,Romance|Drama,,
0,62749,0.574158,0,Bombardier,5.3,3,18|10752,Drama|War,,
0,45801,0.166837,0,Joan of Paris,5.8,2,18|10749|10752,Drama|Romance|War,,
0,55166,0.110304,0,Hurmaava joukkoitsemurha,5.0,3,,,,
0,85367,0.488169,0,Vice Squad,6.3,4,80,Crime,,
6000000,67913,11.256636,19560274,The Guard,6.8,378,28|35|53|80,Action|Comedy|Thriller|Crime,,
2902660,66942,2.930897,0,Griff the Invisible,6.1,35,10749|35|18,Romance|Comedy|Drama,,
4000000,59115,4.520607,0,Quarantine 2: Terminal,4.8,121,27|9648|878,Horror|Mystery|Science Fiction,Quarantine Collection,123932
1200000,62106,0.005577,0,Earth Days,0.0,0,99,Documentary,,
0,72558,0.321128,0,Children,5.5,4,27|878|10769,Horror|Science Fiction|Foreign,,
30000000,51162,7.357682,14460000,Winnie the Pooh,6.8,263,16|10751,Animation|Family,,
0,55632,1.185288,10967,Peep World,5.2,18,35,Comedy,,
0,65599,5.895968,0,The Woman,5.9,145,18|27,Drama|Horror,,
0,91891,0.003013,0,The Unholy Rollers,5.6,6,28|35|18,Action|Comedy|Drama,,
0,58897,0.708582,0,Dry Summer,7.5,4,18,Drama,"Martin Scorsese’s World Cinema Project, Vol. 1",303969
0,28480,1.376588,0,Phantom,7.3,6,18|14,Drama|Fantasy,,
0,8897,0.666584,0,Frontier of the Dawn,5.9,10,18|10749|10769,Drama|Romance|Foreign,,
0,56653,0.865784,0,Sombre,8.0,9,18|27,Drama|Horror,,
0,59566,3.997872,0,"Think Fast, Mr. Moto",6.2,8,80|9648|53|18,Crime|Mystery|Thriller|Drama,Mr. Moto Collection,89959
0,30873,1.270889,0,No Impact Man,6.1,11,99,Documentary,,
0,54540,3.58087,12000000,Beverly Hills Chihuahua 2,5.4,60,10751,Family,Beverly Hills Chihuahua Collection,87256
0,42463,0.772616,0,Wedding in Blood,6.0,11,53|18|80,Thriller|Drama|Crime,,
410000,42481,0.769053,100,The Goalie's Anxiety at the Penalty Kick,3.5,5,80|18,Crime|Drama,,
0,8888,0.875165,0,A Year Ago in Winter,6.3,8,18,Drama,,
0,46772,0.00195,0,"Electra, My Love",7.5,2,18|14,Drama|Fantasy,,
0,47251,1.592693,0,Indian Summer,8.0,12,18,Drama,,
0,86655,0.040663,0,A Married Couple,5.0,1,99,Documentary,,
0,31303,0.209852,0,Betty,7.0,3,18,Drama,,
0,28039,0.768551,0,The New One-Armed Swordsman,6.3,13,28|18|36|10752,Action|Drama|History|War,The One-Armed Swordsman Collection,201548
0,46995,0.91292,0,Madeleine,6.8,3,80|18,Crime|Drama,,
0,60785,0.977704,0,Exodus,5.3,4,35|10769,Comedy|Foreign,,
0,230680,0.147153,0,Nachbarinnen,6.0,1,18,Drama,,
0,57389,1.82925,0,Four Times,7.6,27,18,Drama,,
0,26242,0.148056,0,Park Row,7.0,4,18,Drama,,
0,65016,0.666491,0,The Sleeping Beauty,3.0,5,14|18|10769,Fantasy|Drama|Foreign,,
0,13931,6.816147,0,Mike's New Car,6.9,141,16|10751,Animation|Family,"Monsters, Inc. Collection",137696
0,44117,0.678068,0,Without Warning,6.7,6,28|18|878|10770,Action|Drama|Science Fiction|TV Movie,,
0,63736,1.255939,0,Almighty Thor,2.3,15,28|12|14|878,Action|Adventure|Fantasy|Science Fiction,,
0,94716,0.465277,0,A Cottage on Dartmoor,8.2,5,18,Drama,,
110000000,41513,10.219758,563749323,The Smurfs,5.5,1201,16|10751|12|35|14,Animation|Family|Adventure|Comedy|Fantasy,The Smurfs (Theatrical) Collection,134897
0,61724,0.076471,0,Reparando,7.0,2,,,,
0,48453,0.768621,0,The Contestant,4.6,7,18|35|53|10769,Drama|Comedy|Thriller|Foreign,,
0,48612,1.353072,0,The Arrangement,4.3,11,18|10749,Drama|Romance,,
0,67636,0.51968,0,Comanche Moon,4.9,5,18|37,Drama|Western,Lonesome Dove Collection,151861
0,51765,0.228108,0,Dead Man's Walk,6.3,3,37|18,Western|Drama,Lonesome Dove Collection,151861
20000000,43935,12.763976,4634062,Dylan Dog: Dead of Night,4.5,142,28|35|27|9648|878|53,Action|Comedy|Horror|Mystery|Science Fiction|Thriller,,
0,12446,0.616537,0,Angel of Mine,6.7,6,18,Drama,,
1000000,80210,0.187487,0,The Undefeated,1.9,5,99,Documentary,,
10000000,17086,1.719597,0,Chromophobia,5.7,12,18,Drama,,
35000000,50544,10.009007,150483765,Friends with Benefits,6.5,2306,10749|35,Romance|Comedy,,
0,51735,0.747628,0,The Dust of Time,6.5,4,18,Drama,,
0,47116,0.0,0,The Winner,0.0,0,18|10749|10769,Drama|Romance|Foreign,,
0,107246,0.89857,0,Exposed,4.0,3,18|10402,Drama|Music,,
0,50072,0.37014,0,Forbidden,6.1,5,18,Drama,,
0,68412,0.481907,0,3 Backyards,4.8,4,18,Drama,,
0,69794,1.226856,0,Small Town Murder Songs,5.0,17,53|80,Thriller|Crime,,
0,70192,0.179491,0,Count Three and Pray,3.5,5,37|18,Western|Drama,,
0,111678,0.668831,0,"Rally 'Round the Flag, Boys!",6.0,1,35|10749,Comedy|Romance,,
0,50004,0.952196,0,Paper Birds,6.1,12,18|10769,Drama|Foreign,,
4700000,20268,2.813715,0,Last Stop 174,7.3,38,18|80,Drama|Crime,,
0,68174,0.900425,0,Waking Madison,5.4,13,18|53|9648,Drama|Thriller|Mystery,,
0,49847,0.630731,0,The Possession of David O'Reilly,4.4,9,27|53,Horror|Thriller,,
0,22093,1.58991,0,Broken Sky,5.0,13,18|10749|10769,Drama|Romance|Foreign,,
20000000,12819,8.16645,39300000,Alpha and Omega,5.3,125,10751|16,Family|Animation,Alpha and Omega Collection,241729
0,85640,0.001353,0,The Caretakers,0.0,0,18,Drama,,
0,121903,0.235787,0,Tender Is the Night,0.0,0,18,Drama,,
0,141055,0.014867,0,Bikini Summer II,0.0,0,35,Comedy,Bikini Summer Collection,362047
0,83105,0.625342,0,The Boy in Blue,4.3,6,18,Drama,,
10000000,33927,1.145806,18,Deadfall,3.1,14,80|18|53,Crime|Drama|Thriller,,
0,92311,0.290992,0,"Summer Wishes, Winter Dreams",0.0,0,18,Drama,,
0,43792,0.107702,0,Lady Be Good,6.0,1,35|10402|10749,Comedy|Music|Romance,,
0,76382,0.077341,0,Eternally Yours,4.5,2,18|35|10749,Drama|Comedy|Romance,,
0,47854,6.183418,48398,Legend of the Fist: The Return of Chen Zhen,6.0,73,18|28|36|53,Drama|Action|History|Thriller,,
0,138341,0.441939,0,Big City Blues,7.0,1,35|18,Comedy|Drama,,
0,126922,0.072534,0,Lawyer Man,6.0,1,18|10749,Drama|Romance,,
15774948,55846,9.491865,741875,Blitz,6.0,496,80|28|53,Crime|Action|Thriller,,
0,189005,0.588469,0,Pennies from Heaven,0.0,0,35|18|10402,Comedy|Drama|Music,,
0,13254,2.006734,0,The Living and the Dead,7.0,14,53|18|27|9648,Thriller|Drama|Horror|Mystery,,
0,117401,0.447583,0,She Cried No,3.8,6,,,,
0,44257,1.132574,0,Industrial Symphony No. 1: The Dream of the Brokenhearted,6.7,15,10402,Music,,
0,54384,0.866608,0,Our Beloved Month of August,7.0,8,10402|10749,Music|Romance,,
0,67404,0.375066,0,The Autobiography of Nicolae Ceausescu,6.9,7,99,Documentary,,
2500000,57403,3.115988,0,Mysteries of Lisbon,6.9,24,9648|18,Mystery|Drama,,
0,86261,1.114075,0,Oki's Movie,6.6,18,35|18,Comedy|Drama,,
0,90511,0.229237,0,Welfare,6.0,4,99,Documentary,,
0,45839,2.483323,0,FRED: The Movie,3.5,34,35|10751,Comedy|Family,Fred Collection,433061
0,19178,2.989587,0,Four Bags Full,7.1,35,18|35,Drama|Comedy,,
0,128395,0.083761,0,Emitaï,8.0,2,18,Drama,,
0,45765,1.090502,0,Me Too,6.1,7,18,Drama,,
0,88562,0.257222,0,Assassination,6.8,6,18,Drama,,
0,24923,2.268896,0,Messiah of Evil,6.7,31,9648|27,Mystery|Horror,,
0,91208,0.21176,0,Souls for Sale,7.5,2,35|18|10749,Comedy|Drama|Romance,,
0,57361,4.573242,0,The Yellow Sea,7.3,110,18|53|80,Drama|Thriller|Crime,,
0,95956,0.640994,0,The Temptress,6.5,4,10749|18,Romance|Drama,,
0,46920,3.4068,0,La nostra vita,6.0,42,18,Drama,,
0,36956,2.08337,0,Come Undone,5.6,28,35|18|10749,Comedy|Drama|Romance,,
0,43338,0.282481,0,Illusion Travels by Streetcar,5.7,7,12|35|18,Adventure|Comedy|Drama,,
0,51851,0.848437,0,Change of Address,6.3,14,35|10749,Comedy|Romance,,
0,54326,0.525347,0,"Help Me, Eros",5.1,7,18|10769,Drama|Foreign,,
0,191060,0.122015,0,The Eye Above the Well,7.0,2,99,Documentary,,
0,38937,0.15901,0,Adopted,4.6,4,35|99,Comedy|Documentary,,
0,8462,0.418457,0,The Joyless Street,7.4,7,18,Drama,,
0,35008,1.613113,0,Rapt,6.1,14,18|53,Drama|Thriller,,
0,47855,1.040661,0,Bear's Kiss,3.8,5,18|14|10749,Drama|Fantasy|Romance,,
0,47324,0.561462,0,Cairo Station,7.3,14,18|80,Drama|Crime,,
0,51010,0.404583,0,Sweet Rush,8.0,3,18,Drama,,
0,56810,0.967416,0,The Blind Sunflowers,7.3,12,18|53,Drama|Thriller,,
0,77546,1.05775,0,The Queen of Spades,5.3,11,18|27,Drama|Horror,,
0,14688,2.878098,0,Change of Plans,4.9,48,35|10749,Comedy|Romance,,
10000000,59968,5.918193,17273593,Our Idiot Brother,5.9,369,35|18,Comedy|Drama,,
0,105158,0.312246,0,Edison Kinetoscopic Record of a Sneeze,4.7,12,99,Documentary,,
0,38638,0.003553,0,Divine Horsemen: The Living Gods of Haiti,4.8,2,99|27,Documentary|Horror,,
0,63849,4.965281,0,Almanya: Welcome to Germany,6.5,53,18|35,Drama|Comedy,,
0,11110,0.369258,0,Sweet Mud,8.0,2,18,Drama,,
0,65673,0.49715,0,A Letter to Elia,7.8,4,99,Documentary,,
0,73408,0.112972,0,Drive-In Horrorshow,5.0,3,27,Horror,,
7000000,78381,3.836293,0,Twixt,5.0,86,27|53,Horror|Thriller,,
9000000,39806,1.818296,771499,Princess Kaiulani,4.8,14,18,Drama,,
0,54220,0.552794,0,Anima Mundi,6.7,11,99,Documentary,,
0,209802,0.968414,0,SUBWAYStories: Tales from the Underground,8.5,2,10770|35|18,TV Movie|Comedy|Drama,,
